Id,Price
3310,211406.5852969387
2003,181503.98514974889
7312,158912.4157582788
10921,306108.70888128894
13419,281448.10932892223
10105,156317.281513668
2196,399792.48502853146
12659,229653.22924785918
4380,227168.7912800655
10847,156070.65765612968
10805,270525.7685542854
8709,109948.1326115749
8319,177414.26861651737
2215,177713.29706614817
7000,192014.26554995766
7701,117568.75778190348
9678,183341.22262621563
14026,222799.4198219571
7971,159583.9073344657
13734,150806.43760978407
16483,203598.92307126315
6150,209216.5427321376
2931,272241.01281553396
5418,200401.5794315188
1662,548800.4282111248
2441,233409.38451628224
669,128007.27215079415
7734,188492.84089875102
6010,282930.42585708434
266,136477.91643737754
632,138956.24868762228
16221,109713.01680926955
11832,166764.98422221924
5035,121147.0826263031
37,112875.14023567212
6168,180842.440068249
11757,170759.06099178563
8086,152182.5379250255
6529,217139.00553137934
15121,168715.7810601333
13904,142827.54500128987
3711,193812.13285521633
16563,129044.58810974774
14494,179783.61291316926
3006,223011.32152000017
15299,120182.04831054309
92,298922.40765840607
8066,178413.31952009187
16071,226528.47394353198
10662,131539.26876451616
3883,242915.0248803866
5511,122336.44203668796
2821,279773.3116568652
9570,193604.48376744293
4326,249046.65298663347
9251,229400.2772141353
9031,191857.78454736437
12689,162384.62574407877
16380,257651.9510463697
1053,296976.71462254744
4568,183810.13995967255
16140,110086.6409790266
14356,376856.46136008296
8466,178386.129232082
15652,148864.17693261764
3285,115250.07532227419
3198,172559.4275981505
14088,439704.81959278625
2268,126393.10756367764
15472,229630.46818372863
1203,218019.55499180465
7157,339576.2117186391
6886,204496.32733601998
5083,231135.94650417677
7467,110503.7841610365
14068,171312.70028531153
2080,177597.57425501492
10865,166091.67714538428
13516,186279.64316942584
14150,206188.71912744513
7609,124754.60695865302
2144,375021.65696032904
10357,189591.41159368868
2396,238536.3520629305
1526,333273.11199890904
10890,271768.39766953175
8638,431521.8338349135
6050,270605.8778644059
7639,101791.83657935227
10544,209276.20790222601
9577,236030.29203259174
13195,212502.1132088204
3484,215065.06929220736
16668,464455.1031383244
7171,178531.61250771416
8547,211452.75661420473
12735,222798.0740693506
9093,194734.93744598932
15323,243333.96522598606
14897,145842.9836360058
5135,137368.0437903808
5327,228023.56946501374
13133,249588.63749938016
1676,296490.0605623339
16296,282607.4478851608
1095,147644.771787916
12528,154233.22895399755
7348,257341.47184384934
11663,171085.99227999547
1803,197682.13826284264
1510,241138.029258522
16045,205914.35879618477
2900,150152.00717119727
3236,184518.68263324662
1318,198435.60452305133
14948,228491.92225972153
7840,278892.25845292007
15325,182481.17361915618
8700,148848.18549194303
15706,196332.63258293332
14449,163335.57825194957
16117,264611.0257428276
4529,181930.9913816084
11199,197489.51263152776
4052,264220.55810906814
821,205367.4950018593
68,199033.40519700613
554,127291.18186289658
452,190747.10082064543
11394,301130.1480305698
11393,174807.28658203082
9535,161918.7820741314
4024,192805.51215335738
10069,203712.72633447053
12007,161677.61888981186
12368,426486.12984171713
1259,376503.1269254662
1124,317718.9201198014
3707,177085.85662126998
8767,163820.85264588022
1919,166671.20397973876
16741,166228.25415522908
6664,272317.53895916196
5688,395447.65154893947
7799,156472.0850835587
14843,291118.06956876756
7532,148015.27515967825
8133,162493.54016658905
6264,315549.71545166936
4125,161584.3410921918
2410,170090.8015559727
13607,203663.30578483254
1716,282243.79576802795
1370,146520.94254895355
2273,386643.81980958144
15298,325497.62494688685
4284,258834.5592960428
12303,179027.34908105683
7808,131115.0868538048
2203,150600.10693460202
7237,131588.95249825242
15864,161198.3155277152
2844,175496.66706043633
5729,172182.2003616379
11812,349378.1843530229
1779,155173.8041146646
6442,143113.69049589548
6160,210355.8960839888
8266,199699.9427501846
9903,166373.7300899682
2867,135497.32209560377
6998,168582.53252754142
13932,202193.65168779664
12587,163348.59956459442
3611,248214.8097267214
2646,317590.7351161321
1890,171025.3634616598
860,297470.7669906815
14187,207872.35584677444
12569,260428.90897437758
1276,107337.8569490287
12025,220332.09078879748
4890,304161.47490393795
14410,300849.24761664175
10352,237977.40295163638
11407,224950.20824302747
10384,162733.5781865001
7622,305007.430447313
12578,194837.93198573476
15820,169004.1561368904
563,221730.67353753853
15226,160633.65035391215
6396,212808.83307833178
6247,143310.75737470965
3339,160653.35677035974
10975,299167.96527457924
7475,122809.34212044234
11129,222498.3333480244
3051,252701.97082705967
10232,236065.63563142228
14106,182526.0493581927
5502,226780.0716195652
4558,73281.08918901798
4181,144640.72406854463
8426,118722.81507946056
6611,159625.4275619126
14641,158118.09196231008
15539,263851.5214976692
13119,139804.70052476935
11716,196442.89946250198
7316,223586.52194021104
7791,109306.06681752265
13034,323812.3427352577
1068,260773.01539701514
4060,181594.30686537674
10172,223055.61085845737
2591,194601.22638343557
12494,345898.4172244074
7828,265863.32283574017
15284,155730.43268278678
7947,176879.87897368404
16335,215379.36897356086
10234,339663.5631778847
2797,258337.63268974816
5341,235276.54129866982
3059,237538.75140678734
1559,72580.32448027906
15320,273451.99041342805
10284,375003.97624675726
4134,221064.96280766133
4481,232043.67484144928
7222,195818.75378940796
4062,227970.21007830088
2192,199147.82498363173
9637,204359.47848598493
16236,160943.9322626674
4272,172517.81202894863
9406,290381.96372260293
14309,228801.51328684817
1946,334461.35679037735
16235,256336.21423705167
7146,160307.4389230285
16784,193479.81617371133
349,318928.00459004863
6251,169628.73792009853
5128,369237.66924018343
11718,170216.896044713
16721,98354.46371123345
12517,190709.81680807073
15961,197119.01261674706
9428,151917.9498892003
14541,152887.03077253106
10168,133686.46081843207
11270,168743.89143977867
13210,232804.90638900918
11518,199308.36859515894
12612,198520.5744696444
16352,128196.33759140321
9935,141738.0485172854
15521,296850.1106921145
11482,189981.7465676175
11443,183371.30253127712
9459,245545.68360501376
9218,171941.93938311143
854,134608.47599238093
5619,184611.17313392006
9208,177627.0783507211
4391,143561.89114227827
15207,174711.77438341817
7183,175217.22086639976
16442,211949.53161134233
7936,85482.15300964596
10606,400351.7659182513
4979,149170.76621002998
4854,299087.04899782303
16476,125633.21013289774
10516,166433.4391553332
16261,297736.319308876
90,294989.1430830957
5433,180590.22971066955
14338,135064.93686301165
13487,286602.0833780878
8211,485807.84831551596
170,163053.96890843255
14051,101161.94835988252
10686,201729.54386168445
7595,241424.8572036032
6777,358316.680152676
14661,206455.2822771036
13991,314824.67079132836
16795,177477.21106622458
2740,124133.3954553822
7368,296253.5605046615
2413,241919.3005375338
1852,471680.6494707242
15200,273166.5633275926
8467,334093.62250081456
16379,245056.18204096693
3375,184215.45443045514
5945,521543.7516835765
2641,244360.70098328803
2837,354261.56124089606
3498,167511.55010877122
10876,160666.1421613718
1285,214223.18052500635
9285,261389.46564376564
4015,304000.22365341167
2526,162793.5595540658
7814,210023.55704453136
7117,237098.77891976613
12359,122303.67357938556
3303,270061.3778711738
13874,180390.94819850085
5484,188260.57427753377
15067,163537.39243504577
12639,220576.20912720315
3388,228337.20108527163
4256,203050.83978077848
15738,182500.43365130585
14049,183154.21705086433
15780,180059.23456947284
9564,167021.8811395939
11910,194362.13572227486
11315,278555.6882394079
1733,166015.43518916392
3910,395260.1534881236
7552,446484.2683947065
254,208781.86089220276
5222,223596.19295975866
8314,229254.9627888787
16743,220179.08851536948
10335,124978.2900159912
8226,291771.87882131274
12254,228273.5206561973
13152,234293.11916152455
15020,198435.55584622393
16349,210459.16478144116
11924,159275.90161732386
12543,190877.83902505835
14114,232029.56843778348
12318,272580.6288573712
15383,191354.65425408987
6679,170254.2886177285
635,186651.71859959254
15993,259031.20401475095
11375,193321.3482544996
11216,184245.1402148651
15401,215438.63469474917
11301,162413.24233160063
13804,249303.35153083902
10839,188144.8714239041
1588,324393.05212747684
3596,196540.17746676653
5816,177796.32711594066
8099,143308.66340179907
6551,183305.15323816173
14075,485827.9616767092
13431,193934.90825899423
9481,337141.1947706841
5295,159616.07062071416
15859,348959.14026775636
10634,325989.4475832074
444,226511.4090855024
11686,238003.69598059327
1213,206035.5424790412
13970,193382.55510655278
6849,449033.5884659555
9911,224886.47814097203
5649,153816.07692784388
7184,303921.40569654776
5877,287251.1181955742
1655,265733.5939631937
15301,199299.02658480653
12389,258905.217738913
5241,225867.08235736325
7048,172083.16607219365
10574,140614.8659155694
8593,164494.80324039463
4752,174584.99478902126
14663,192151.3794342731
10994,212184.93542335238
87,82001.36204613384
5132,126358.15582830708
6372,428107.39510090003
7411,285369.1360160012
3319,245792.80433463567
9355,131055.96316431527
5139,270904.4957665256
56,261913.9039572503
3249,180215.90572391415
5047,81539.11491222744
13238,249357.30620095262
2190,288574.41402075754
15599,179137.61006524792
6542,155190.40480420153
1968,137102.42895749107
5630,160393.4898889303
9157,244943.23998746852
789,205130.21006182025
1413,281113.96606660855
12514,242018.53659030283
13459,143364.9501964001
1345,247691.3582994532
4034,208653.10478559256
15169,149026.7325826862
6770,266374.9955269765
3334,174295.4676621072
12998,159149.94404742203
15870,238486.94700187576
1871,161786.7518066834
5770,167831.41603928065
13196,111469.39381768969
7633,207607.87619626647
10699,197697.3680085677
15470,193760.81917815818
1903,475151.0948144453
13860,195489.53207080316
7649,309518.3243996474
11043,204539.41598867605
2922,227036.88975226742
7538,298252.78502105817
9477,115576.37314989572
117,482923.49053750484
1457,242151.16042812337
7082,165840.6435751594
3053,252894.17933067135
12522,112288.77109906073
5744,413710.8518347055
13566,297249.6576161434
1464,131285.27269219176
3852,113683.1846168749
9557,244944.9985231336
14719,393527.01118831953
13978,150360.26294443212
3286,156464.93122537006
13019,362338.0176328509
1421,160433.9184976385
13502,182818.76950190536
14811,129682.78821543114
9297,287765.8054099411
7749,487790.85770706733
16555,144003.64726546305
14576,189071.23397145286
12766,170954.6523738854
4679,163141.91402834293
10033,207071.87089580682
11231,236365.6028252648
15112,162243.73512887923
10617,187320.62364347535
2175,169669.94713112953
16502,472022.931276785
10106,199135.3672042718
12561,173407.4324648607
15907,218475.66618640497
8069,123556.1043656887
8316,117751.18786454966
12343,248651.36139198954
12092,131340.2221489509
1527,159373.23926545627
10010,218019.55499180465
655,105132.09718265256
10549,154543.0819367647
3248,114441.07274868118
13499,262230.32477441983
14959,225956.7264449061
6070,159629.2555915038
11360,258641.5769087497
12102,199555.9026475953
11870,323244.69980243436
3713,115068.15663806927
3230,147396.23199487285
7742,234967.49886831339
15092,344823.655381893
8728,293678.9814381502
3386,150177.21355048762
9409,139547.90436003605
16545,259450.98423959943
3127,169297.90240967931
11344,174632.55857082986
2112,217065.1703666076
7310,197358.05520424814
6313,226346.29575225755
3681,404084.4614671794
5114,398301.799569863
270,159167.92735986557
14350,186132.91075247512
12223,349414.57985049085
1066,166488.77402783075
16116,318119.57343986793
11410,484724.9699308725
4088,168972.63959622686
5956,172591.13920100802
14669,155864.97781940407
13871,139438.27997697823
4126,239210.1048794687
12114,197062.2133546525
16607,166313.61563864112
4266,266116.1940575276
13518,201924.67181371944
11856,308942.5576319105
3885,269422.62355900597
8891,147150.76266706336
4964,156775.21022272337
7696,197859.33285843703
6894,124134.37136364666
9766,178781.99855370208
4800,155125.92629582796
2840,204071.547981715
4743,153910.46311212634
13562,430750.4155605738
8301,225956.7264449061
5405,181967.80440039485
1535,174531.81007125095
9073,125482.33886018925
1698,341657.9736278205
12262,234678.34653988495
6794,170216.896044713
12701,174250.12664113307
8432,180386.1766879329
13540,133951.3202182908
8629,154808.82435073823
1440,180413.5155573614
8596,207479.07570832747
9575,277112.8312531795
14976,99513.1454546718
3149,216717.74054782925
5157,195599.17136908168
10748,208424.23546159666
9719,390310.09705983865
6376,188781.85277237152
9733,187282.5349689986
4749,188140.82995971187
4994,381265.2154691918
538,204683.52707287017
5512,138508.90800058932
9778,131343.76929398425
9761,139799.05534781213
3174,409174.43412421783
13429,193370.69689086382
10467,72076.4756900109
14129,190808.27106726062
13608,279324.349006051
11106,142679.87314961365
12048,182188.9969918322
1054,366447.7084442006
3582,259068.67783373385
1566,150299.53828727643
11529,148320.14248318766
11859,162590.44879003163
10582,147701.79706063756
14907,443485.49103208684
14039,163890.21134048988
10489,183184.42321852237
3331,323032.69728791254
10153,231705.81122028214
5271,152781.81939556223
11871,403359.4834353362
776,139467.68322968856
3994,138628.31466314654
9433,72317.98271139499
14275,141800.9281146749
8030,259403.33037690446
8169,271996.30252978683
8053,182613.9211842219
4822,237810.19104027623
13197,237427.18863744102
13634,246830.6627308293
8951,181692.40005430917
12176,269298.15548597975
15471,147493.71887343383
14962,141101.05067719228
12512,113792.72441094505
8697,408495.0722791845
7095,227703.2650785575
13639,203094.10440892537
16660,156409.20502513938
5848,145123.6529494197
5386,207156.03833070557
10880,302776.2586809156
3954,185037.9107910272
13426,319460.5449864346
5966,220380.11443004382
16315,226199.2358006334
7455,170304.46504316063
11071,244464.00144285383
14740,216727.36436694223
16087,182175.1262807289
8931,238536.66199705016
15289,186043.58064240543
16089,275970.1656620961
12128,179041.5202916795
4724,231069.5145094044
8585,202698.80981304162
7188,227021.26289578472
5423,177894.42929232787
10488,200968.2699722719
5980,215988.03609515936
8376,264527.9418863226
12397,150721.3492779953
16496,187719.93253849988
4891,210278.34144964648
9710,141216.80446906545
6339,175065.96713766461
244,238279.64365854452
5002,238014.04829163122
5358,198339.8751936654
7636,157925.45856197484
9361,307163.7061574177
3601,136187.27399383986
15755,156234.09761609422
172,172354.2427053351
3037,305335.9578193086
577,212261.55222141786
3607,190687.7229785895
2515,120788.19398008015
10413,165664.3138907942
10511,245667.60278004763
4637,419175.7086771211
12736,267949.4497393665
9534,249292.1843232306
11641,189154.50496130966
10419,258742.3133361766
15313,159704.48252028797
14915,200196.2920300928
12409,378719.81894784153
9405,118693.77995335925
14066,205322.87319611717
14108,177215.32611772727
11931,226023.42003597406
11464,322057.0464439654
926,145018.34427633582
11190,212911.54832286612
10260,174334.69309507115
12712,187431.89467976018
1234,234040.56499363418
11608,103709.45957353593
3776,247142.07493772462
4881,225956.7264449061
10266,196587.39094660897
3262,235608.9233207035
3576,379777.36247365765
16604,374233.95214122557
8041,163691.58930811886
10691,210898.09467335005
8357,182877.5528544495
11661,145396.55298355938
4453,236743.35307677306
15936,214383.83846971736
8463,271907.69118632725
15770,234280.72846769515
466,164217.12618254506
14965,93200.70029595266
11227,165825.00429020802
9894,271048.74957429577
11746,194601.63239634802
4118,148135.4179037872
756,364327.71112874727
15589,141792.618120196
109,338821.9330818094
5778,199855.49692700148
1731,97572.207135402
3450,158798.5538282879
2961,190642.4690996701
222,165677.34297576244
11454,251956.0559319385
7339,182310.19708275708
12096,104101.71054486516
14074,205901.2953628627
4058,493725.4579111675
6603,257654.46310173633
3289,117192.41386628927
16681,243136.64996631027
8200,307446.1377742968
3343,181775.75713648865
7802,179816.16124637192
2082,426980.84451548825
217,252319.08322939303
1720,179937.8187595669
7224,262163.42273297027
6176,142136.347114716
12571,253657.68095855083
16666,354807.496959016
8908,198813.79750086233
6914,168489.6534625378
5428,196285.6429411711
381,170216.896044713
3991,193081.74666101
16365,289161.74679605116
1046,204162.7439940688
391,151364.1273017859
9212,329378.7640024314
3022,183292.26878029038
9961,122522.45465421819
6764,223235.64079875933
7720,175812.5333790761
4809,235424.13367893602
8877,324129.6260021786
7817,173644.64021692384
10614,109306.73654350273
5553,229423.62857491776
16488,144019.98910862594
11002,164380.5366016136
13592,304076.17543191696
15050,209361.76326967933
13553,301054.4966097899
9041,227347.56934470808
5461,429869.17589546327
16274,329681.599820458
2138,104275.60281838449
6245,171103.44806103656
8245,170377.04329989856
6491,218062.264316252
13218,173390.16676336652
13101,115923.52159411361
10462,144300.11362560306
4079,186330.72275660827
1506,408317.06936677796
14107,118210.4455519045
12215,306689.6065265941
11576,341146.1116418145
10567,238667.51604371265
12713,197145.17275993424
1468,402798.2616888842
2549,264700.00347435405
4172,232862.93075319185
12380,228376.9933580945
3513,107759.70622470073
8165,203155.16898827115
1127,204898.09234638864
14601,396707.06342947343
15526,310119.9934992792
986,290034.03784618777
14968,218623.97335937462
9348,215126.24449405502
6317,290361.87988511
7497,98485.3664768119
5079,347629.63910259394
528,169590.80307012773
10964,145141.08516654623
5812,336299.28049595363
11022,208677.40250615464
16251,141213.02806862994
5863,116059.94953936739
8664,213058.16791331462
5396,211454.0346725428
6917,238223.67118269217
12776,126602.34454414592
473,225420.20055607203
13333,216057.57829763435
13023,241209.40309260364
7357,217262.11977031908
10955,440573.37382382783
11914,376362.24792940414
12535,198820.2222612354
11205,178417.14025825614
13209,191484.54379717258
16119,321823.904923935
2174,240047.6200646874
4834,193987.43237405928
10151,175486.51506999723
5584,208644.1246967467
6672,201465.49480552942
12858,287599.29180523905
5106,165432.08516983798
8884,189569.94688767093
13766,178941.55292749498
12556,130737.70004539298
12910,207827.13263355574
6258,125238.15014435041
7100,240943.70669734883
1793,169029.20836309754
3335,172789.37775503655
12835,189620.16946480906
10591,158780.60411086906
15707,237016.62908820325
16389,159895.5592335565
7440,347268.0676054996
6293,171199.24184847827
3937,209285.78577253636
16527,189709.540539134
5102,246702.70566800647
10734,338865.0735081241
7986,165392.6094445838
6495,90684.7233121555
9571,228285.88654134225
5131,213158.59430218692
10761,247396.63381411592
143,407476.35171193257
13829,177144.6112305706
13662,238614.02097009358
1771,140999.32779727178
5448,206901.7754816871
8594,163968.6717792264
12038,248967.82254117238
16471,168565.77175347655
16764,145946.4788781009
1282,178072.1547571803
15101,233678.6741231493
9473,139809.50944404284
2324,407256.7924633919
14448,264012.09733797115
6000,68735.97673991924
2077,137516.88735882434
12960,224214.31306195434
15837,195865.2051709552
8805,247806.7750386931
9987,235348.79601789292
1580,252906.26132446912
11089,122364.27539379602
10926,226639.68113765225
12773,400195.6341015687
6490,217793.55152478436
10858,124741.57275275532
2831,116668.2608897049
16326,164716.34134950256
371,206940.0993441133
8852,196674.59689310635
6713,254279.66323179536
4230,181128.41083713507
3639,213424.26799149465
3642,197223.56243029406
5149,213744.25097499634
2861,197370.7845538325
13300,95767.84462556601
2807,365845.87908325467
5919,116512.76895016112
12716,508081.80703153333
4271,238465.62379364826
16055,204447.61315259014
3747,254779.75888745554
5857,286711.70165752486
6884,334802.9581217792
16027,312342.6584312107
3512,339690.3703960122
5181,193408.7484608971
16732,272509.5971931526
1908,171750.652219839
12082,173552.64623559598
7286,143020.57276642253
8216,141544.0897528246
6929,328560.1003107276
3950,380162.2705678697
12479,174713.98743754617
877,131712.5114169815
1366,195129.3745621278
384,136685.81207630847
5767,207358.5137781981
6910,159620.1185492688
187,185381.18593616187
10164,258739.19837456217
8603,227760.06352968139
15834,215983.16186355086
3078,131255.1828641243
3479,265921.3181743823
6671,282284.4047716279
6078,198695.58755772628
16271,179374.16730835757
16191,155496.67602451547
11544,200084.80783213783
7781,173547.16565392664
14918,309921.0354132783
6238,200116.05498488736
12989,196694.5222700734
11907,182260.56120964646
9696,155530.27748635376
14084,327690.5995787576
3895,157812.18129317858
4367,185904.35906810674
8453,68809.66352145182
7638,363839.50740321015
8373,265548.31150155095
4674,166418.52743410852
15787,136326.85393491038
5903,268528.5038624609
13679,201052.76460197847
9018,311494.9250362158
15823,269439.3513497139
13289,145809.72343303717
9896,201215.18810596687
14436,200708.91676653136
5547,236684.46732616256
4048,386057.0147140803
16579,194627.21222215955
8550,208472.0227243124
9385,284977.14216922957
5242,187570.62196766533
31,229755.46927535016
6144,287259.431429104
3990,203882.31580870168
2523,103309.38526213968
12608,261261.62516272228
7234,200015.19945471655
15264,199081.6975454504
9623,210204.2655520366
3161,323977.188126585
7425,105068.63211463593
13021,271983.571397802
4044,149433.16012562157
15411,243686.21724725972
979,279245.4930475614
5514,243686.21724725972
4817,160667.43433678197
2115,201464.8480489886
10571,265315.3700524428
8992,230762.3663167138
15546,191550.80527243565
11359,135391.31547292005
11972,196889.32325945632
12838,199555.54520201607
5948,118722.81507946056
422,290053.1324204062
4855,173682.77070505978
16197,110525.01576748854
8926,463524.299663065
5703,170880.68491016136
8848,216381.5142344459
7039,295240.50629326893
3806,160718.55854049054
15154,224732.04273637745
13132,256493.45033660042
7438,225031.56919429603
4398,261811.66900427616
2440,192835.6137619384
3751,135757.1504831217
1476,174159.14669612897
2264,291476.82430683996
16444,139629.84849969242
10704,152968.01817842975
4033,149919.262076737
4508,118892.00620889886
16290,253107.25703895444
10387,225956.7264449061
5457,139541.40747265416
4910,300058.05098157196
7451,203133.48332228998
10732,167529.93613119773
8015,152964.19396510493
6148,180521.91474739413
5892,234910.19963489939
7825,217516.52396757156
6851,232473.28960988866
6633,200522.92778277685
2139,254459.51051387895
10213,305542.06379220553
2830,218506.35731653412
13907,146406.20117029533
15897,383123.16652069567
8311,192749.42179831676
14230,190196.33220420574
3878,203318.8461724629
13732,180885.74365420415
12110,178446.70030430827
10675,309351.8811521136
12946,129622.84036946825
16754,218346.8935640415
4394,235551.70066920816
16728,165372.81605505856
14378,314641.7246979201
9949,177096.85394190496
994,162030.7412103701
13258,157912.742438876
5883,369944.8375952078
6933,325743.027327673
13193,216441.98088797586
13286,169276.46777066277
13407,455705.01919978356
7512,119633.87078927198
7221,206132.80599997178
14428,201287.2187273421
1740,191486.75275694655
3,151862.96389612288
12952,216982.65774838394
11537,138455.5029189112
2558,143673.65056755254
14081,292474.7421340604
3517,182631.79859805724
7149,228417.57386060397
15777,112241.14633562948
8995,201637.77898441584
826,381379.69414656016
509,295761.4627247528
14875,285133.23622422386
6591,169379.5737296372
11283,105226.964644526
9897,250345.53631249553
14902,168589.1571993719
14291,197213.05463648814
3162,231840.15670294504
4206,192470.79906290126
11580,206229.67345115502
2007,293368.22160849965
14939,417873.5902212585
13572,250855.43835733482
10720,163004.8103064069
